start,duration,confidence
245.79259,0.23706,0.295
246.02964,0.23706,0.295
246.26670,0.23876,0.350
246.50546,0.23876,0.350
246.74422,0.23812,0.332
246.98234,0.23812,0.332
247.22046,0.23706,0.347
247.45752,0.23706,0.347
247.69458,0.23791,0.308
247.93249,0.23791,0.308
248.17040,0.23770,0.304
248.40810,0.23770,0.304
248.64579,0.23748,0.253
248.88328,0.23748,0.253
249.12076,0.23791,0.294
249.35867,0.23791,0.294
249.59658,0.23791,0.312
249.83449,0.23791,0.312
250.07240,0.23791,0.402
250.31031,0.23791,0.402
250.54823,0.23919,0.371
250.78741,0.23919,0.371
251.02660,0.23897,0.395
251.26557,0.23897,0.395
251.50455,0.23855,0.324
251.74310,0.23855,0.324
251.98165,0.23834,0.314
252.21999,0.23834,0.314
252.45832,0.23855,0.266
252.69687,0.23855,0.266
252.93542,0.23749,0.303
253.17291,0.23749,0.303
253.41039,0.23727,0.308
253.64767,0.23727,0.308
253.88494,0.23749,0.362
254.12243,0.23749,0.362
254.35991,0.23749,0.305
254.59740,0.23749,0.305
254.83489,0.23791,0.277
255.07280,0.23791,0.277
255.31071,0.23834,0.248
255.54904,0.23834,0.248
255.78738,0.23876,0.259
256.02614,0.23876,0.259
256.26490,0.23919,0.292
256.50409,0.23919,0.292
256.74328,0.23898,0.260
256.98226,0.23898,0.260
257.22123,0.23919,0.295
257.46042,0.23919,0.295
257.69961,0.23898,0.333
257.93859,0.23898,0.333
258.17757,0.23877,0.373
258.41634,0.23877,0.373
258.65511,0.23770,0.394
258.89281,0.23770,0.394
259.13052,0.23770,0.364
259.36822,0.23770,0.364
259.60593,0.23749,0.352
259.84342,0.23749,0.352
260.08091,0.23813,0.320
260.31904,0.23813,0.320
260.55717,0.23707,0.335
260.79424,0.23707,0.335
261.03131,0.23664,0.392
261.26795,0.23664,0.392
261.50460,0.23749,0.456
261.74209,0.23749,0.456
261.97959,0.23834,0.456
262.21793,0.23834,0.456
262.45627,0.23813,0.452
262.69441,0.23813,0.452
262.93254,0.23856,0.402
263.17110,0.23856,0.402
263.40965,0.23813,0.400
263.64778,0.23813,0.400
263.88592,0.23792,0.347
264.12383,0.23792,0.347
264.36175,0.23898,0.335
264.60074,0.23898,0.335
264.83972,0.23835,0.404
265.07806,0.23835,0.404
265.31641,0.23771,0.404
265.55412,0.23771,0.404
265.79183,0.23814,0.370
266.02997,0.23814,0.370
266.26811,0.23814,0.327
266.50625,0.23814,0.327
266.74439,0.23835,0.295
266.98274,0.23835,0.295
267.22110,0.23899,0.299
267.46009,0.23899,0.299
267.69908,0.23772,0.354
267.93680,0.23772,0.354
268.17451,0.23835,0.317
268.41287,0.23835,0.317
268.65122,0.23899,0.332
268.89021,0.23899,0.332
269.12920,0.23899,0.344
269.36819,0.23899,0.344
269.60718,0.23878,0.345
269.84596,0.23878,0.345
270.08473,0.23750,0.383
270.32223,0.23750,0.383
270.55973,0.23728,0.344
270.79701,0.23728,0.344
271.03430,0.23813,0.344
271.27243,0.23813,0.344
271.51056,0.23707,0.359
271.74763,0.23707,0.359
271.98469,0.23749,0.376
272.22219,0.23749,0.376
272.45968,0.23749,0.437
272.69717,0.23749,0.437
272.93466,0.23770,0.453
273.17236,0.23770,0.453
273.41007,0.23856,0.429
273.64863,0.23856,0.429
273.88718,0.23877,0.382
274.12595,0.23877,0.382
274.36472,0.23834,0.340
274.60306,0.23834,0.340
274.84141,0.23898,0.327
275.08039,0.23898,0.327
275.31938,0.23771,0.326
275.55708,0.23771,0.326
275.79479,0.23749,0.331
276.03228,0.23749,0.331
276.26978,0.23771,0.355
276.50748,0.23771,0.355
276.74519,0.23771,0.351
276.98290,0.23771,0.351
277.22060,0.23792,0.332
277.45852,0.23792,0.332
277.69644,0.23877,0.322
277.93522,0.23877,0.322
278.17399,0.23899,0.285
278.41297,0.23899,0.285
278.65196,0.23920,0.290
278.89116,0.23920,0.290
279.13036,0.23899,0.298
279.36935,0.23899,0.298
279.60834,0.23772,0.273
279.84606,0.23772,0.273
280.08378,0.23793,0.296
280.32171,0.23793,0.296
280.55964,0.23815,0.343
280.79778,0.23815,0.343
281.03593,0.23815,0.319
281.27407,0.23815,0.319
281.51222,0.23687,0.343
281.74909,0.23687,0.343
281.98596,0.23730,0.314
282.22326,0.23730,0.314
282.46055,0.23708,0.301
282.69763,0.23708,0.301
282.93472,0.23772,0.313
283.17244,0.23772,0.313
283.41016,0.23836,0.341
283.64852,0.23836,0.341
283.88687,0.23793,0.384
284.12480,0.23793,0.384
284.36273,0.23772,0.409
284.60045,0.23772,0.409
284.83817,0.23899,0.324
285.07716,0.23899,0.324
285.31616,0.23899,0.298
285.55515,0.23899,0.298
285.79414,0.23899,0.234
286.03313,0.23899,0.234
286.27213,0.23857,0.249
286.51069,0.23857,0.249
286.74926,0.23772,0.251
286.98698,0.23772,0.251
287.22469,0.23836,0.269
287.46305,0.23836,0.269
287.70141,0.23793,0.289
287.93934,0.23793,0.289
288.17728,0.23793,0.304
288.41521,0.23793,0.304
288.65315,0.23794,0.277
288.89108,0.23794,0.277
289.12902,0.23815,0.242
289.36717,0.23815,0.242
289.60532,0.23921,0.220
289.84453,0.23921,0.220
290.08374,0.23900,0.196
290.32274,0.23900,0.196
290.56174,0.23793,0.214
290.79967,0.23793,0.214
291.03761,0.23836,0.186
291.27597,0.23836,0.186
291.51433,0.23857,0.201
291.75290,0.23857,0.201
291.99147,0.23900,0.227
292.23047,0.23900,0.227
292.46946,0.23815,0.254
292.70761,0.23815,0.254
292.94575,0.23687,0.259
293.18262,0.23687,0.259
293.41949,0.23772,0.209
293.65721,0.23772,0.209
293.89493,0.23814,0.205
294.13307,0.23814,0.205
294.37122,0.23793,0.193
294.60915,0.23793,0.193
294.84708,0.23686,0.256
295.08394,0.23686,0.256
295.32081,0.23665,0.278
295.55746,0.23665,0.278
295.79410,0.23792,0.365
296.03203,0.23792,0.365
296.26995,0.23792,0.348
296.50787,0.23792,0.348
296.74579,0.23792,0.365
296.98371,0.23792,0.365
297.22162,0.23791,0.296
297.45954,0.23791,0.296
297.69745,0.23812,0.267
297.93557,0.23812,0.267
298.17370,0.23812,0.224
298.41182,0.23812,0.224
298.64994,0.23918,0.280
298.88912,0.23918,0.280
299.12830,0.23833,0.295
299.36663,0.23833,0.295
299.60496,0.23854,0.341
299.84350,0.23854,0.341
300.08204,0.23790,0.276
300.31995,0.23790,0.276
300.55785,0.23854,0.280
300.79638,0.23854,0.280
301.03492,0.23832,0.258
301.27324,0.23832,0.258
301.51156,0.23832,0.281
301.74988,0.23832,0.281
301.98820,0.23747,0.289
302.22567,0.23747,0.289
302.46314,0.23746,0.298
302.70060,0.23746,0.298
302.93806,0.23788,0.251
303.17595,0.23788,0.251
303.41383,0.23788,0.311
303.65172,0.23788,0.311
303.88960,0.23788,0.302
304.12748,0.23788,0.302
304.36536,0.23660,0.289
304.60196,0.23660,0.289
304.83857,0.23788,0.229
305.07645,0.23788,0.229
305.31432,0.23745,0.256
305.55177,0.23745,0.256
305.78923,0.23809,0.282
306.02732,0.23809,0.282
306.26541,0.23831,0.313
306.50372,0.23831,0.313
306.74202,0.23831,0.359
306.98033,0.23831,0.359
307.21864,0.23767,0.409
307.45632,0.23767,0.409
307.69399,0.23916,0.359
307.93316,0.23916,0.359
308.17232,0.23874,0.351
308.41106,0.23874,0.351
308.64980,0.23832,0.255
308.88812,0.23832,0.255
309.12644,0.23810,0.251
309.36454,0.23810,0.251
309.60264,0.23768,0.178
309.84032,0.23768,0.178
310.07800,0.23895,0.252
310.31695,0.23895,0.252
310.55590,0.23916,0.274
310.79507,0.23916,0.274
311.03423,0.23810,0.336
311.27233,0.23810,0.336
311.51043,0.23746,0.298
311.74790,0.23746,0.298
311.98536,0.23853,0.291
312.22389,0.23853,0.291
312.46241,0.23810,0.232
312.70052,0.23810,0.232
312.93862,0.23874,0.230
313.17736,0.23874,0.230
313.41610,0.23725,0.240
313.65335,0.23725,0.240
313.89060,0.23683,0.232
314.12742,0.23683,0.232
314.36425,0.23704,0.207
314.60129,0.23704,0.207
314.83833,0.23746,0.285
315.07579,0.23746,0.285
315.31325,0.23725,0.280
315.55050,0.23725,0.280
315.78775,0.23767,0.294
316.02542,0.23767,0.294
316.26309,0.23767,0.271
316.50076,0.23767,0.271
316.73843,0.23809,0.257
316.97652,0.23809,0.257
317.21461,0.23831,0.244
317.45292,0.23831,0.244
317.69122,0.23809,0.312
317.92932,0.23809,0.312
318.16741,0.23894,0.294
318.40634,0.23894,0.294
318.64528,0.23809,0.351
318.88337,0.23809,0.351
319.12146,0.23894,0.269
319.36039,0.23894,0.269
319.59933,0.23872,0.249
319.83805,0.23872,0.249
320.07677,0.23829,0.173
320.31507,0.23829,0.173
320.55336,0.23808,0.225
320.79144,0.23808,0.225
321.02952,0.23808,0.208
321.26760,0.23808,0.208
321.50568,0.23787,0.278
321.74354,0.23787,0.278
321.98141,0.23871,0.258
322.22012,0.23871,0.258
322.45884,0.23701,0.304
322.69585,0.23701,0.304
322.93286,0.23850,0.271
323.17136,0.23850,0.271
323.40986,0.23828,0.265
323.64815,0.23828,0.265
323.88643,0.23850,0.232
324.12493,0.23850,0.232
324.36342,0.23977,0.219
324.60319,0.23977,0.219
324.84296,0.23892,0.175
325.08188,0.23892,0.175
325.32080,0.23743,0.204
325.55823,0.23743,0.204
325.79566,0.23806,0.206
326.03372,0.23806,0.206
326.27179,0.23573,0.245
326.50751,0.23573,0.245
326.74324,0.23615,0.272
326.97939,0.23615,0.272
327.21554,0.23700,0.223
327.45254,0.23700,0.223
327.68954,0.23700,0.132
327.92653,0.23700,0.132
328.16353,0.23742,0.109
328.40095,0.23742,0.109
328.63837,0.23891,0.055
328.87728,0.23891,0.055
329.11619,0.23933,0.113
329.35553,0.23933,0.113
329.59486,0.23955,0.101
329.83441,0.23955,0.101
330.07395,0.23955,0.141
330.31350,0.23955,0.141
330.55305,0.23870,0.172
330.79174,0.23870,0.172
331.03044,0.23763,0.227
331.26807,0.23763,0.227
331.50570,0.23806,0.160
331.74376,0.23806,0.160
331.98182,0.23806,0.183
332.21988,0.23806,0.183
332.45793,0.23763,0.116
332.69556,0.23763,0.116
332.93319,0.23869,0.168
333.17188,0.23869,0.168
333.41057,0.23954,0.134
333.65011,0.23954,0.134
333.88965,0.23954,0.186
334.12919,0.23954,0.186
334.36872,0.23954,0.195
334.60826,0.23954,0.195
334.84780,0.23827,0.225
335.08607,0.23827,0.225
335.32433,0.23806,0.142
335.56239,0.23806,0.142
335.80044,0.23870,0.128
336.03914,0.23870,0.128
336.27784,0.23849,0.096
336.51633,0.23849,0.096
336.75482,0.23785,0.132
336.99267,0.23785,0.132
337.23053,0.23701,0.151
337.46753,0.23701,0.151
337.70454,0.23765,0.203
337.94218,0.23765,0.203
338.17983,0.23829,0.230
338.41811,0.23829,0.230
338.65640,0.23808,0.202
338.89448,0.23808,0.202
339.13255,0.23850,0.141
339.37105,0.23850,0.141
339.60956,0.23829,0.122
339.84785,0.23829,0.122
340.08614,0.23723,0.143
340.32337,0.23723,0.143
340.56060,0.23744,0.204
340.79804,0.23744,0.204
341.03549,0.23681,0.179
341.27229,0.23681,0.179
341.50910,0.23787,0.202
341.74697,0.23787,0.202
341.98484,0.23787,0.149
342.22271,0.23787,0.149
342.46057,0.23681,0.161
342.69738,0.23681,0.161
342.93419,0.23681,0.188
343.17099,0.23681,0.188
343.40780,0.23766,0.174
343.64545,0.23766,0.174
343.88311,0.23829,0.192
344.12140,0.23829,0.192
344.35970,0.23872,0.254
344.59842,0.23872,0.254
344.83714,0.23766,0.267
345.07480,0.23766,0.267
345.31246,0.23745,0.344
345.54991,0.23745,0.344
345.78735,0.23851,0.306
346.02587,0.23851,0.306
346.26438,0.23851,0.297
346.50289,0.23851,0.297
346.74140,0.23894,0.229
346.98034,0.23894,0.229
347.21928,0.23958,0.244
347.45886,0.23958,0.244
347.69845,0.23916,0.186
347.93760,0.23916,0.186
348.17676,0.23958,0.239
348.41634,0.23958,0.239
348.65593,0.23980,0.240
348.89573,0.23980,0.240
349.13553,0.23874,0.295
349.37427,0.23874,0.295
349.61301,0.23874,0.253
349.85175,0.23874,0.253
350.09049,0.23853,0.263
350.32902,0.23853,0.263
350.56755,0.23811,0.245
350.80566,0.23811,0.245
351.04377,0.23875,0.258
351.28252,0.23875,0.258
351.52127,0.23748,0.278
351.75875,0.23748,0.278
351.99622,0.23706,0.317
352.23328,0.23706,0.317
352.47034,0.23664,0.287
352.70698,0.23664,0.287
352.94363,0.23686,0.279
353.18049,0.23686,0.279
353.41735,0.23687,0.292
353.65422,0.23687,0.292
353.89109,0.23667,0.279
354.12776,0.23667,0.279
354.36443,0.23690,0.237
354.60133,0.23690,0.237
354.83823,0.23776,0.251
355.07598,0.23776,0.251
355.31374,0.23861,0.216
355.55235,0.23861,0.216
355.79097,0.23798,0.265
356.02895,0.23798,0.265
356.26693,0.23905,0.292
356.50598,0.23905,0.292
356.74503,0.23884,0.347
356.98388,0.23884,0.347
357.22272,0.23927,0.287
357.46199,0.23927,0.287
357.70126,0.23863,0.244
357.93989,0.23863,0.244
358.17852,0.23863,0.181
358.41715,0.23863,0.181
358.65578,0.23735,0.234
358.89313,0.23735,0.234
359.13048,0.23863,0.185
359.36911,0.23863,0.185
359.60774,0.23842,0.263
359.84616,0.23842,0.263
360.08457,0.23799,0.259
360.32256,0.23799,0.259
360.56055,0.23799,0.287
360.79854,0.23799,0.287
361.03652,0.23820,0.229
361.27472,0.23820,0.229
361.51292,0.23841,0.238
361.75133,0.23841,0.238
361.98973,0.23883,0.207
362.22856,0.23883,0.207
362.46739,0.23861,0.243
362.70600,0.23861,0.243
362.94461,0.23733,0.238
363.18194,0.23733,0.238
363.41927,0.23711,0.225
363.65638,0.23711,0.225
363.89350,0.23626,0.240
364.12976,0.23626,0.240
364.36602,0.23690,0.283
364.60291,0.23690,0.283
364.83981,0.23689,0.261
365.07670,0.23689,0.261
365.31359,0.23732,0.270
365.55091,0.23732,0.270
365.78822,0.23774,0.246
366.02596,0.23774,0.246
366.26370,0.23731,0.250
366.50102,0.23731,0.250
366.73833,0.23774,0.266
366.97607,0.23774,0.266
367.21381,0.23859,0.280
367.45240,0.23859,0.280
367.69099,0.23838,0.292
367.92937,0.23838,0.292
368.16775,0.23774,0.348
368.40549,0.23774,0.348
368.64323,0.23859,0.297
368.88182,0.23859,0.297
369.12042,0.23817,0.269
369.35859,0.23817,0.269
369.59676,0.23902,0.206
369.83578,0.23902,0.206
370.07480,0.23923,0.181
370.31403,0.23923,0.181
370.55327,0.23817,0.144
370.79144,0.23817,0.144
371.02961,0.23839,0.233
371.26800,0.23839,0.233
371.50639,0.23924,0.238
371.74563,0.23924,0.238
371.98487,0.23776,0.290
372.22263,0.23776,0.290
372.46039,0.23819,0.251
372.69858,0.23819,0.251
372.93677,0.23841,0.263
373.17517,0.23841,0.263
373.41358,0.23841,0.228
373.65199,0.23841,0.228
373.89040,0.23906,0.257
374.12946,0.23906,0.257
374.36851,0.23863,0.234
374.60715,0.23863,0.234
374.84578,0.23779,0.273
375.08357,0.23779,0.273
375.32135,0.23779,0.263
375.55914,0.23779,0.263
375.79693,0.23843,0.273
376.03535,0.23843,0.273
376.27378,0.23801,0.259
376.51179,0.23801,0.259
376.74979,0.23822,0.249
376.98801,0.23822,0.249
377.22624,0.23737,0.205
377.46361,0.23737,0.205
377.70098,0.23780,0.213
377.93878,0.23780,0.213
378.17658,0.23844,0.197
378.41502,0.23844,0.197
378.65347,0.23909,0.267
378.89255,0.23909,0.267
379.13164,0.23888,0.248
379.37052,0.23888,0.248
379.60940,0.23889,0.280
379.84829,0.23889,0.280
380.08718,0.23868,0.279
380.32586,0.23868,0.279
380.56454,0.23848,0.273
380.80302,0.23848,0.273
381.04150,0.23764,0.225
381.27914,0.23764,0.225
381.51677,0.23658,0.289
381.75335,0.23658,0.289
381.98993,0.23723,0.234
382.22716,0.23723,0.234
382.46439,0.23681,0.261
382.70120,0.23681,0.261
382.93800,0.23767,0.241
383.17567,0.23767,0.241
383.41334,0.23831,0.259
383.65165,0.23831,0.259
383.88996,0.23853,0.277
384.12849,0.23853,0.277
384.36702,0.23896,0.332
384.60597,0.23896,0.332
384.84493,0.23960,0.259
385.08453,0.23960,0.259
385.32413,0.23832,0.234
385.56245,0.23832,0.234
385.80077,0.23896,0.206
386.03973,0.23896,0.206
386.27869,0.23789,0.242
386.51659,0.23789,0.242
386.75448,0.23768,0.249
386.99216,0.23768,0.249
387.22984,0.24023,0.274
387.47007,0.24023,0.274
387.71031,0.23938,0.274
387.94969,0.23938,0.274
388.18907,0.23853,0.264
388.42760,0.23853,0.264
388.66614,0.23832,0.214
388.90445,0.23832,0.214
389.14277,0.23831,0.185
389.38108,0.23831,0.185
389.61939,0.23746,0.186
389.85685,0.23746,0.186
390.09431,0.23617,0.223
390.33048,0.23617,0.223
390.56665,0.23361,0.271
390.80027,0.23361,0.271
391.03388,0.23424,0.323
391.26812,0.23424,0.323
391.50236,0.23636,0.265
391.73871,0.23636,0.265
391.97507,0.23592,0.223
392.21099,0.23592,0.223
392.44691,0.23633,0.179
392.68324,0.23633,0.179
392.91957,0.23738,0.127
393.15695,0.23738,0.127
393.39433,0.23715,0.117
393.63148,0.23715,0.117
393.86864,0.23777,0.127
394.10641,0.23777,0.127
394.34419,0.23903,0.159
394.58322,0.23903,0.159
394.82225,0.23795,0.225
395.06020,0.23795,0.225
395.29815,0.23943,0.213
395.53758,0.23943,0.213
395.77701,0.23772,0.149
396.01473,0.23772,0.149
396.25245,0.23793,0.197
396.49038,0.23793,0.197
396.72831,0.23835,0.220
396.96667,0.23835,0.220
397.20502,0.23963,0.178
397.44466,0.23963,0.178
397.68429,0.23816,0.152
397.92245,0.23816,0.152
398.16061,0.23689,0.137
398.39750,0.23689,0.137
398.63440,0.23735,0.130
398.87175,0.23735,0.130
399.10910,0.23738,0.130
399.34647,0.23738,0.130
399.58385,0.23743,0.125
399.82128,0.23743,0.125
400.05870,0.23833,0.113
400.29703,0.23833,0.113
400.53536,0.23799,0.108
400.77335,0.23799,0.108
401.01134,0.23722,0.142
401.24856,0.23722,0.142
401.48578,0.23836,0.135
401.72414,0.23836,0.135
401.96250,0.23846,0.181
402.20096,0.23846,0.181
402.43942,0.23920,0.152
402.67862,0.23920,0.152
402.91782,0.23845,0.103
403.15627,0.23845,0.103
403.39472,0.23878,0.103
403.63350,0.23878,0.103
403.87227,0.23845,0.208
404.11072,0.23845,0.208
404.34916,0.24089,0.251
404.59005,0.24089,0.251
404.83094,0.24250,0.222
405.07344,0.24250,0.222
405.31594,0.24258,0.180
405.55852,0.24258,0.180
405.80110,0.24354,0.215
406.04464,0.24354,0.215
406.28818,0.24574,0.231
406.53392,0.24574,0.231
406.77966,0.24603,0.213
407.02570,0.24603,0.213
407.27173,0.24887,0.220
407.52059,0.24887,0.220
407.76946,0.24936,0.174
408.01882,0.24936,0.174
408.26818,0.25026,0.197
408.51845,0.25026,0.197
408.76871,0.25162,0.128
409.02033,0.25162,0.128
409.27195,0.25382,0.144
409.52578,0.25382,0.144
409.77960,0.25544,0.163
410.03504,0.25544,0.163
410.29048,0.25812,0.173
410.54859,0.25812,0.173
410.80671,0.25705,0.157
411.06376,0.25705,0.157
411.32081,0.25789,0.165
411.57870,0.25789,0.165
411.83660,0.25266,0.150
412.08926,0.25266,0.150
412.34192,0.25432,0.118
412.59625,0.25432,0.118
412.85057,0.25311,0.143
413.10368,0.25311,0.143
413.35679,0.24746,0.159
413.60425,0.24746,0.159
413.85171,0.24671,0.086
414.09842,0.24671,0.086
414.34512,0.24246,0.193
414.58759,0.24246,0.193
414.83005,0.24470,0.091
415.07475,0.24470,0.091
415.31946,0.25259,0.166
415.57205,0.25259,0.166
415.82465,0.24722,0.149
416.07186,0.24722,0.149
416.31908,0.25091,0.131
416.56999,0.25091,0.131
416.82090,0.25944,0.191
417.08034,0.25944,0.191
417.33977,0.26292,0.165
417.60269,0.26292,0.165
417.86561,0.27128,0.201
418.13689,0.27128,0.201
418.40817,0.27266,0.178
418.68083,0.27266,0.178
418.95348,0.27403,0.197
419.22752,0.27403,0.197
419.50155,0.27484,0.129
419.77639,0.27484,0.129
420.05123,0.27554,0.155
420.32677,0.27554,0.155
420.60231,0.26839,0.239
420.87070,0.26839,0.239
421.13909,0.26857,0.145
421.40766,0.26857,0.145
421.67623,0.26829,0.183
421.94452,0.26829,0.183
422.21282,0.26394,0.162
422.47675,0.26394,0.162
422.74069,0.25742,0.151
422.99811,0.25742,0.151
423.25553,0.26448,0.105
423.52001,0.26448,0.105
423.78450,0.25700,0.121
424.04150,0.25700,0.121
424.29850,0.25784,0.183
424.55635,0.25784,0.183
424.81419,0.25128,0.141
425.06547,0.25128,0.141
425.31675,0.24427,0.095
425.56102,0.24427,0.095
425.80529,0.24118,0.117
426.04647,0.24118,0.117
426.28765,0.24326,0.272
426.53090,0.24326,0.272
426.77416,0.23577,0.138
427.00992,0.23577,0.138
427.24569,0.23910,0.122
427.48479,0.23910,0.122
427.72389,0.23910,0.168
427.96299,0.23910,0.168
428.20209,0.23910,0.146
428.44119,0.23910,0.146
428.68029,0.24131,0.126
428.92159,0.24131,0.126
429.16290,0.24329,0.135
429.40618,0.24329,0.135
429.64947,0.24218,0.160
429.89165,0.24218,0.160
430.13383,0.24440,0.245
430.37823,0.24440,0.245
430.62263,0.24317,0.183
430.86580,0.24317,0.183
431.10897,0.24569,0.256
431.35466,0.24569,0.256
431.60036,0.24764,0.225
431.84799,0.24764,0.225
432.09563,0.24828,0.293
432.34391,0.24828,0.293
432.59219,0.24948,0.256
432.84167,0.24948,0.256
433.09114,0.25143,0.179
433.34257,0.25143,0.179
433.59399,0.25368,0.203
433.84767,0.25368,0.203
434.10135,0.25572,0.255
434.35707,0.25572,0.255
434.61278,0.25576,0.276
434.86854,0.25576,0.276
435.12430,0.25726,0.297
435.38156,0.25726,0.297
435.63882,0.25349,0.214
435.89231,0.25349,0.214
436.14581,0.24874,0.134
436.39455,0.24874,0.134
436.64329,0.24342,0.195
436.88671,0.24342,0.195
437.13013,0.24065,0.186
437.37079,0.24065,0.186
437.61144,0.24103,0.115
437.85247,0.24103,0.115
438.09350,0.24340,0.117
438.33690,0.24340,0.117
438.58030,0.24108,0.136
438.82138,0.24108,0.136
439.06246,0.24315,0.180
439.30561,0.24315,0.180
439.54876,0.24759,0.239
439.79635,0.24759,0.239
440.04394,0.25531,0.253
440.29925,0.25531,0.253
440.55455,0.25283,0.148
440.80738,0.25283,0.148
441.06021,0.25237,0.217
441.31258,0.25237,0.217
441.56494,0.24929,0.252
441.81423,0.24929,0.252
442.06352,0.24664,0.260
442.31016,0.24664,0.260
442.55679,0.24490,0.219
442.80169,0.24490,0.219
443.04659,0.24550,0.384
443.29209,0.24550,0.384
443.53758,0.24146,0.194
443.77904,0.24146,0.194
444.02050,0.24295,0.148
444.26345,0.24295,0.148
444.50640,0.23887,0.172
444.74527,0.23887,0.172
444.98414,0.24195,0.320
445.22609,0.24195,0.320
445.46803,0.24891,0.149
445.71694,0.24891,0.149
445.96585,0.25178,0.205
446.21764,0.25178,0.205
446.46942,0.25316,0.218
446.72258,0.25316,0.218
446.97574,0.25581,0.235
447.23156,0.25581,0.235
447.48737,0.26195,0.159
447.74932,0.26195,0.159
448.01127,0.26872,0.229
448.27999,0.26872,0.229
448.54871,0.26653,0.452
448.81524,0.26653,0.452
449.08177,0.26701,0.219
449.34878,0.26701,0.219
449.61579,0.26484,0.259
449.88063,0.26484,0.259
450.14547,0.26696,0.356
450.41243,0.26696,0.356
450.67940,0.26428,0.181
450.94368,0.26428,0.181
451.20796,0.26449,0.256
451.47245,0.26449,0.256
451.73694,0.25738,0.126
451.99432,0.25738,0.126
452.25169,0.25519,0.475
452.50689,0.25519,0.475
452.76208,0.25529,0.233
453.01737,0.25529,0.233
453.27267,0.25481,0.223
453.52748,0.25481,0.223
453.78229,0.24753,0.299
454.02982,0.24753,0.299
454.27735,0.24939,0.208
454.52674,0.24939,0.208
454.77613,0.24955,0.193
455.02568,0.24955,0.193
455.27523,0.24992,0.255
455.52515,0.24992,0.255
455.77507,0.24833,0.264
456.02340,0.24833,0.264
456.27174,0.24151,0.167
456.51325,0.24151,0.167
456.75475,0.24188,0.219
456.99663,0.24188,0.219
457.23850,0.24243,0.279
457.48094,0.24243,0.279
457.72337,0.23842,0.330
457.96179,0.23842,0.330
458.20021,0.23132,0.399
458.43154,0.23132,0.399
458.66286,0.23171,0.355
458.89458,0.23171,0.355
459.12629,0.23246,0.562
459.35875,0.23246,0.562
459.59121,0.23259,0.390
459.82380,0.23259,0.390
460.05639,0.23375,0.436
460.29014,0.23375,0.436
460.52389,0.23440,0.395
460.75829,0.23440,0.395
460.99269,0.23573,0.374
461.22842,0.23573,0.374
461.46415,0.23758,0.403
461.70173,0.23758,0.403
461.93931,0.23905,0.501
462.17836,0.23905,0.501
462.41742,0.24015,0.509
462.65757,0.24015,0.509
462.89772,0.24233,0.585
463.14005,0.24233,0.585
463.38238,0.24287,0.525
463.62525,0.24287,0.525
463.86812,0.24464,0.634
464.11276,0.24464,0.634
464.35740,0.24594,0.624
464.60333,0.24594,0.624
464.84927,0.24742,0.518
465.09670,0.24742,0.518
465.34412,0.24915,0.455
465.59327,0.24915,0.455
465.84242,0.25031,0.566
466.09273,0.25031,0.566
466.34305,0.25218,0.637
466.59523,0.25218,0.637
466.84741,0.25406,0.662
467.10147,0.25406,0.662
467.35554,0.25566,0.625
467.61119,0.25566,0.625
467.86685,0.25701,0.662
468.12386,0.25701,0.662
468.38087,0.25865,0.656
468.63952,0.25865,0.656
468.89817,0.25981,0.716
469.15799,0.25981,0.716
469.41780,0.26173,0.689
469.67953,0.26173,0.689
469.94126,0.26294,0.720
470.20420,0.26294,0.720
470.46715,0.26519,0.728
470.73234,0.26519,0.728
470.99753,0.26655,0.799
471.26408,0.26655,0.799
471.53063,0.26815,0.717
471.79877,0.26815,0.717
472.06692,0.26971,0.741
472.33662,0.26971,0.741
472.60633,0.27142,0.693
472.87775,0.27142,0.693
473.14916,0.27660,0.739
473.42576,0.27660,0.739
473.70236,0.27870,0.677
473.98106,0.27870,0.677
474.25976,0.27930,0.663
474.53906,0.27930,0.663
474.81836,0.28205,0.682
475.10041,0.28205,0.682
475.38246,0.28455,0.678
475.66701,0.28455,0.678
475.95156,0.28639,0.642
476.23795,0.28639,0.642
476.52434,0.28830,0.735
476.81264,0.28830,0.735
477.10095,0.28722,0.676
477.38817,0.28722,0.676
477.67539,0.28890,0.611
477.96429,0.28890,0.611
478.25318,0.29174,0.628
478.54493,0.29174,0.628
478.83667,0.29305,0.629
479.12972,0.29305,0.629
479.42278,0.29460,0.573
479.71738,0.29460,0.573
480.01199,0.28816,0.648
480.30015,0.28816,0.648
480.58831,0.28245,0.464
480.87076,0.28245,0.464
481.15320,0.28151,0.411
481.43471,0.28151,0.411
481.71622,0.28188,0.376
481.99810,0.28188,0.376
482.27998,0.28226,0.204
482.56224,0.28226,0.204
482.84450,0.27454,0.388
483.11903,0.27454,0.388
483.39357,0.26947,0.563
483.66305,0.26947,0.563
483.93252,0.27679,0.383
484.20931,0.27679,0.383
484.48610,0.27593,0.232
484.76203,0.27593,0.232
485.03797,0.27116,0.114
485.30913,0.27116,0.114
485.58029,0.26304,0.629
485.84333,0.26304,0.629
486.10636,0.25823,0.321
486.36460,0.25823,0.321
486.62283,0.25997,0.253
486.88280,0.25997,0.253
487.14277,0.25646,0.617
487.39922,0.25646,0.617
487.65568,0.24828,0.111
487.90396,0.24828,0.111
488.15224,0.24893,0.535
488.40117,0.24893,0.535
488.65010,0.24772,0.254
488.89782,0.24772,0.254
489.14554,0.25076,0.340
